11086950,bot-mode,451693,3,14417626,2012-12-26T20:40:22Z
11086951,bot-mode,451693,2,14927514,2013-02-05T22:36:16Z
11086952,bot-mode,451693,2,14927514,2013-02-05T22:36:16Z
11086953,bot-mode,451693,2,14927514,2013-02-05T22:36:16Z
11086955,bot-mode,451693,2,14927514,2013-02-05T22:36:16Z
11086956,bot-mode,451693,2,14927514,2013-02-05T22:36:17Z
11086960,bot-mode,451693,2,14927514,2013-02-05T22:36:17Z
11086962,bot-mode,451693,2,14927514,2013-02-05T22:36:17Z
11086964,bot-mode,451693,2,14927514,2013-02-05T22:36:18Z
11086967,bot-mode,451693,3,14927514,2013-02-05T22:36:18Z
11086968,bot-mode,451693,2,14373240,2012-12-23T03:37:56Z
11086977,bot-mode,451693,2,14927514,2013-02-05T22:36:24Z
11086979,grouper,369983,7,30320396,2015-04-19T03:55:25Z
11086984,bot-mode,451693,3,14927514,2013-02-05T22:36:24Z
11086988,bot-mode,451693,2,14927514,2013-02-05T22:36:25Z
11086990,bot-mode,451693,2,14927514,2013-02-05T22:36:25Z
11086992,mahahahaneapneap,28399,6,65061345,2018-12-01T00:24:01Z
11086994,DaveHansenTiger,7168,1,410394,2007-11-05T12:59:19Z
11086995,bot-mode,451693,2,14494919,2013-01-02T04:29:08Z
11087001,bot-mode,451693,3,14927514,2013-02-05T22:36:26Z
11087002,bot-mode,451693,2,14927514,2013-02-05T22:36:26Z
11087003,bot-mode,451693,2,14417626,2012-12-26T20:40:22Z
11087004,neuhausr,16591,3,46534147,2017-03-02T21:50:27Z
11087005,grouper,369983,3,14495509,2013-01-02T06:59:14Z
11087006,Brandon Reavis,2530185,5,44170322,2016-12-05T02:02:20Z
11087010,maxolasersquad,55916,4,18587901,2013-10-28T17:11:40Z
11087017,bot-mode,451693,2,14417626,2012-12-26T20:40:22Z
11087021,grouper,369983,4,35070092,2015-11-04T02:29:09Z
11087023,bot-mode,451693,2,14927514,2013-02-05T22:36:26Z
11087024,bot-mode,451693,2,14520685,2013-01-04T00:02:10Z
11087025,bot-mode,451693,2,14927514,2013-02-05T22:36:27Z
11087026,bot-mode,451693,2,14927514,2013-02-05T22:36:27Z
11087027,bot-mode,451693,2,14927514,2013-02-05T22:36:27Z
11087029,grouper,369983,3,18002679,2013-09-24T04:55:11Z
11087030,bot-mode,451693,2,14373240,2012-12-23T03:37:57Z
11087031,bot-mode,451693,2,14373240,2012-12-23T03:37:57Z
11087034,grouper,369983,2,14278740,2012-12-15T06:34:12Z
11087037,AndrewSnow,371121,3,21336327,2014-03-27T00:48:37Z
11087039,grouper,369983,3,30278332,2015-04-17T03:37:51Z
11087041,bot-mode,451693,2,14494919,2013-01-02T04:29:09Z
11087043,bot-mode,451693,2,14494919,2013-01-02T04:29:09Z
11087045,bot-mode,451693,2,14927514,2013-02-05T22:36:28Z
11087047,bot-mode,451693,3,14927514,2013-02-05T22:36:28Z
11087048,bot-mode,451693,2,14927514,2013-02-05T22:36:28Z
11087052,bot-mode,451693,2,14373240,2012-12-23T03:37:57Z
11087055,bot-mode,451693,3,14374527,2012-12-23T07:33:27Z
11087056,bot-mode,451693,2,14374527,2012-12-23T07:33:27Z
11087058,bot-mode,451693,3,14374527,2012-12-23T07:33:28Z
11087059,bot-mode,451693,3,14374527,2012-12-23T07:33:28Z
11087060,bot-mode,451693,3,14374527,2012-12-23T07:33:28Z
11087062,bot-mode,451693,3,14374527,2012-12-23T07:33:28Z
11087064,bot-mode,451693,3,14927514,2013-02-05T22:36:29Z
11087066,bot-mode,451693,2,14374527,2012-12-23T07:33:28Z
11087071,bot-mode,451693,2,14927514,2013-02-05T22:36:30Z
11087072,AndrewSnow,371121,4,31158618,2015-05-15T03:23:45Z
11087073,bot-mode,451693,2,14927514,2013-02-05T22:36:30Z
11087074,maxolasersquad,55916,4,16800089,2013-07-03T04:00:16Z
11087075,bot-mode,451693,2,14927514,2013-02-05T22:36:30Z
11087076,AndrewSnow,371121,3,34174882,2015-09-22T04:07:30Z
11087077,AndrewSnow,371121,3,34174882,2015-09-22T04:07:30Z
11087078,mahahahaneapneap,28399,2,65061345,2018-12-01T00:24:00Z
11087079,Sequencer,9232223,2,71990031,2019-07-07T19:33:29Z
11087080,ChrisZontine,1376118,3,23011306,2014-06-18T19:05:04Z
11087081,boopington,8649216,4,71992535,2019-07-07T21:51:08Z
11087082,bot-mode,451693,2,14927514,2013-02-05T22:36:31Z
11087084,bot-mode,451693,2,14927514,2013-02-05T22:36:31Z
11087086,bot-mode,451693,2,14927514,2013-02-05T22:36:31Z
11087088,bot-mode,451693,2,14927514,2013-02-05T22:36:32Z
11087089,bot-mode,451693,2,14374527,2012-12-23T07:33:29Z
11087092,bot-mode,451693,3,14374527,2012-12-23T07:33:29Z
11087093,bot-mode,451693,2,14374527,2012-12-23T07:33:29Z
11087095,bot-mode,451693,2,14374527,2012-12-23T07:33:29Z
11087099,bot-mode,451693,4,14927514,2013-02-05T22:36:32Z
11087100,grouper,369983,3,18300736,2013-10-11T16:28:10Z
11087102,Kirbert,2077000,4,27467093,2014-12-14T19:57:58Z
11087103,bot-mode,451693,2,14927514,2013-02-05T22:36:33Z
11087105,bot-mode,451693,2,14927514,2013-02-05T22:36:33Z
11087106,bot-mode,451693,2,14927514,2013-02-05T22:36:33Z
11087111,bot-mode,451693,2,14927514,2013-02-05T22:36:34Z
11087115,bot-mode,451693,2,14927514,2013-02-05T22:36:34Z
11087118,ganarend,8476271,4,71710526,2019-06-28T14:31:03Z
11087120,grouper,369983,3,18611829,2013-10-30T05:05:26Z
11087124,bot-mode,451693,2,14417626,2012-12-26T20:40:23Z
11087126,ian29,401102,3,15028324,2013-02-14T11:54:21Z
11087127,bot-mode,451693,2,14417626,2012-12-26T20:40:24Z
11087129,bot-mode,451693,3,14417626,2012-12-26T20:40:24Z
11087130,bot-mode,451693,2,14417626,2012-12-26T20:40:24Z
11087139,NE2,207745,2,11759114,2012-05-31T14:49:06Z
11087140,bot-mode,451693,2,14417626,2012-12-26T20:40:24Z
11087141,Chris Lawrence,36121,2,8402310,2011-06-11T02:12:46Z
11087142,bot-mode,451693,3,14927514,2013-02-05T22:36:36Z
11087143,NE2,207745,2,11759114,2012-05-31T14:48:58Z
11087145,bot-mode,451693,3,14417626,2012-12-26T20:40:24Z
11087147,bot-mode,451693,2,14495201,2013-01-02T05:54:46Z
11087148,grouper,369983,4,18611522,2013-10-30T04:11:51Z
11087152,AndrewSnow,371121,3,48874367,2017-05-22T02:56:57Z
11087153,AndrewSnow,371121,3,31243777,2015-05-18T02:53:37Z
11087154,bot-mode,451693,3,14374527,2012-12-23T07:33:30Z
11087157,bot-mode,451693,3,14374527,2012-12-23T07:33:30Z
11087159,bot-mode,451693,3,14927514,2013-02-05T22:36:37Z
11087164,bot-mode,451693,3,14927514,2013-02-05T22:36:37Z
11087167,catalinad_telenav,6819593,5,63374216,2018-10-10T09:48:28Z
11087173,sabaamzn,9632265,6,71707417,2019-06-28T13:05:36Z
11087174,bot-mode,451693,2,14520685,2013-01-04T00:02:11Z
11087183,Horza,40450,5,67004465,2019-02-07T19:02:20Z
11087185,bot-mode,451693,2,14927514,2013-02-05T22:36:39Z
11087188,maitsana,10114007,6,71703266,2019-06-28T10:52:45Z
11087189,dppola,10097303,6,71709279,2019-06-28T13:57:27Z
11087194,goraia,10145798,10,72268661,2019-07-15T14:36:41Z
11087197,bot-mode,451693,2,14927514,2013-02-05T22:36:40Z
11087200,hgiese29,7939209,4,57509770,2018-03-25T15:04:28Z
11087202,hgiese29,7939209,3,57509745,2018-03-25T15:03:07Z
11087205,bot-mode,451693,3,14927514,2013-02-05T22:36:41Z
11087208,grouper,369983,2,14234921,2012-12-11T07:18:56Z
11087212,DaveHansenTiger,7168,1,410394,2007-11-05T13:01:00Z
11087213,bot-mode,451693,2,14927514,2013-02-05T22:36:41Z
11087214,bot-mode,451693,2,14927514,2013-02-05T22:36:41Z
11087219,DenisCarriere,472018,4,32711844,2015-07-18T05:08:16Z
11087220,bot-mode,451693,3,14927514,2013-02-05T22:36:42Z
11087222,bot-mode,451693,3,14417626,2012-12-26T20:40:25Z
11087225,bot-mode,451693,2,14927514,2013-02-05T22:36:47Z
11087227,grouper,369983,3,30278332,2015-04-17T03:37:55Z
11087228,bot-mode,451693,2,14927514,2013-02-05T22:36:47Z
11087231,bot-mode,451693,2,14927514,2013-02-05T22:36:47Z
11087232,bot-mode,451693,3,14927514,2013-02-05T22:36:47Z
11087234,bot-mode,451693,2,14927514,2013-02-05T22:36:47Z
11087235,bot-mode,451693,2,14927514,2013-02-05T22:36:48Z
11087236,grouper,369983,3,16558555,2013-06-15T04:10:53Z
11087238,bot-mode,451693,2,14927514,2013-02-05T22:36:48Z
11087241,bot-mode,451693,2,14927514,2013-02-05T22:36:48Z
11087243,bot-mode,451693,4,14927514,2013-02-05T22:36:48Z
11087245,bot-mode,451693,3,14927514,2013-02-05T22:36:49Z
11087246,bot-mode,451693,2,14927514,2013-02-05T22:36:49Z
11087247,bot-mode,451693,2,14927514,2013-02-05T22:36:49Z
11087248,ediyes,1240849,5,33559550,2015-08-24T22:31:20Z
11087250,hofoen,52797,3,41004571,2016-07-25T07:22:09Z
11087251,bot-mode,451693,2,14927514,2013-02-05T22:36:49Z
11087253,Glen,6513,4,20940532,2014-03-06T00:05:57Z
11087255,bot-mode,451693,2,14927514,2013-02-05T22:36:50Z
11087256,bot-mode,451693,3,14417626,2012-12-26T20:40:25Z
11087259,AndrewSnow,371121,4,29464486,2015-03-14T06:38:10Z
11087261,bot-mode,451693,2,14927514,2013-02-05T22:36:50Z
11087264,bot-mode,451693,3,14374527,2012-12-23T07:33:30Z
11087265,bot-mode,451693,2,14374527,2012-12-23T07:33:31Z
11087266,grouper,369983,3,34581453,2015-10-12T02:48:45Z
11087268,bot-mode,451693,3,14927514,2013-02-05T22:36:50Z
11087269,bot-mode,451693,3,14374527,2012-12-23T07:33:31Z
11087271,bot-mode,451693,2,14927514,2013-02-05T22:36:51Z
11087272,grouper,369983,3,14488588,2013-01-01T16:22:34Z
11087275,grouper,369983,3,18954733,2013-11-17T16:06:10Z
11087277,grouper,369983,3,18611522,2013-10-30T04:11:46Z
11087278,bot-mode,451693,2,14495201,2013-01-02T05:54:47Z
11087279,bot-mode,451693,2,14498798,2013-01-02T12:24:42Z
11087280,DenisCarriere,472018,7,51114771,2017-08-14T15:54:06Z
11087284,bot-mode,451693,3,14374527,2012-12-23T07:33:31Z
11087289,bot-mode,451693,2,14927514,2013-02-05T22:36:51Z
11087290,bot-mode,451693,3,14927514,2013-02-05T22:36:52Z
11087292,bot-mode,451693,2,14927514,2013-02-05T22:36:52Z
11087295,grouper,369983,3,30278446,2015-04-17T03:57:32Z
11087298,bot-mode,451693,4,14374527,2012-12-23T07:33:32Z
11087301,bot-mode,451693,3,14417626,2012-12-26T20:40:26Z
11087302,bot-mode,451693,2,14927514,2013-02-05T22:36:52Z
11087303,bot-mode,451693,3,14417626,2012-12-26T20:40:26Z
11087307,AndrewSnow,371121,3,20784510,2014-02-26T06:11:25Z
11087311,Chris Lawrence,36121,2,8402310,2011-06-11T02:12:33Z
11087316,bot-mode,451693,2,14927514,2013-02-05T22:36:54Z
11087317,bot-mode,451693,2,14373240,2012-12-23T03:37:58Z
11087320,bot-mode,451693,4,14927514,2013-02-05T22:36:54Z
11087327,djjer,1922512,4,36860568,2016-01-28T16:48:08Z
11087328,valerietheblonde,1943612,3,39623237,2016-05-28T12:26:42Z
11087331,bot-mode,451693,2,14927514,2013-02-05T22:36:55Z
11087333,bot-mode,451693,2,14494919,2013-01-02T04:29:10Z
11087334,bot-mode,451693,2,14494919,2013-01-02T04:29:10Z
11087337,bot-mode,451693,2,14494919,2013-01-02T04:29:10Z
11087338,grouper,369983,3,30278332,2015-04-17T03:37:51Z
11087339,bot-mode,451693,3,14927514,2013-02-05T22:36:55Z
11087340,bot-mode,451693,2,14927514,2013-02-05T22:36:55Z
11087342,bot-mode,451693,2,14927514,2013-02-05T22:36:56Z
11087343,bot-mode,451693,3,14927514,2013-02-05T22:36:56Z
11087346,grouper,369983,3,18300736,2013-10-11T16:28:03Z
11087355,Chris Lawrence,36121,4,27031483,2014-11-25T21:02:56Z
11087358,bot-mode,451693,2,14927514,2013-02-05T22:36:57Z
11087364,bot-mode,451693,2,14927514,2013-02-05T22:36:57Z
11087365,DenisCarriere,472018,5,32687190,2015-07-17T00:28:56Z
11087367,bot-mode,451693,3,14927514,2013-02-05T22:36:58Z
11087370,NE2,207745,2,14067287,2012-11-28T01:31:00Z
11087372,bot-mode,451693,2,14373240,2012-12-23T03:37:59Z
11087385,grouper,369983,5,14234921,2012-12-11T07:18:47Z
11087388,bot-mode,451693,3,14927514,2013-02-05T22:36:58Z
11087389,AndrewSnow,371121,3,20784510,2014-02-26T06:11:22Z
11087393,bot-mode,451693,3,14927514,2013-02-05T22:36:59Z
11087397,grouper,369983,3,35070532,2015-11-04T03:41:32Z
11087400,bot-mode,451693,2,14927514,2013-02-05T22:36:59Z
11087401,DaveHansenTiger,7168,1,410394,2007-11-05T13:02:12Z
11087402,bot-mode,451693,2,14373240,2012-12-23T03:37:59Z
11087405,ian29,401102,4,15801873,2013-04-20T19:08:08Z
11087406,bot-mode,451693,2,14373240,2012-12-23T03:37:59Z
11087408,bot-mode,451693,3,14373240,2012-12-23T03:37:59Z
11087413,bot-mode,451693,3,14927514,2013-02-05T22:36:59Z
11087415,bot-mode,451693,3,14927514,2013-02-05T22:37:00Z
11087416,bot-mode,451693,3,14927514,2013-02-05T22:37:00Z
11087418,bot-mode,451693,3,14374527,2012-12-23T07:33:32Z
11087422,AndrewSnow,371121,3,20784334,2014-02-26T05:41:42Z
11087426,bot-mode,451693,2,14374527,2012-12-23T07:33:32Z
11087430,DaveHansenTiger,7168,1,410394,2007-11-05T13:02:20Z
11087432,Glen,6513,4,20940532,2014-03-05T23:44:35Z
11087434,JeopardyTempest,126806,3,46593879,2017-03-05T11:42:02Z
11087444,bot-mode,451693,3,14417626,2012-12-26T20:40:26Z
11087447,Chris Lawrence,36121,2,8402310,2011-06-11T02:13:06Z
11087453,grouper,369983,3,41652308,2016-08-24T03:47:56Z
11087461,Anthony Busigin,3739069,5,38008984,2016-03-22T21:49:11Z
11087467,Jacob Kukuk,1756776,3,67505585,2019-02-23T23:19:18Z
11087471,bot-mode,451693,2,14927514,2013-02-05T22:37:03Z
11087473,bot-mode,451693,3,14927514,2013-02-05T22:37:03Z
11087475,AndrewSnow,371121,6,37035032,2016-02-06T05:09:29Z
11087477,bot-mode,451693,2,14927514,2013-02-05T22:37:03Z
11087487,bot-mode,451693,2,14927514,2013-02-05T22:37:04Z
11087490,DenisCarriere,472018,4,32687190,2015-07-17T00:28:21Z
11087494,DenisCarriere,472018,5,32687190,2015-07-17T00:28:21Z
11087496,DaveHansenTiger,7168,1,410394,2007-11-05T13:02:44Z
11087501,AndrewSnow,371121,2,34174882,2015-09-22T04:07:00Z
11087503,bot-mode,451693,3,14373240,2012-12-23T03:38:00Z
11087505,bot-mode,451693,3,14373240,2012-12-23T03:38:00Z
11087508,Jack the Ripper,1946151,15,31361039,2015-05-22T05:21:18Z
11087511,bot-mode,451693,2,14927514,2013-02-05T22:37:11Z
11087514,Kirbert,2077000,3,25709418,2014-09-27T16:35:17Z
11087516,grouper,369983,3,17924160,2013-09-19T14:59:26Z
11087518,AndrewSnow,371121,3,20784334,2014-02-26T05:42:02Z
11087519,bot-mode,451693,2,14927514,2013-02-05T22:37:12Z
11087521,AndrewSnow,371121,3,20784334,2014-02-26T05:42:02Z
11087522,bot-mode,451693,2,14927514,2013-02-05T22:37:12Z
11087523,bot-mode,451693,2,14927514,2013-02-05T22:37:12Z
11087527,bot-mode,451693,3,14927514,2013-02-05T22:37:12Z
11087530,grouper,369983,3,14278740,2012-12-15T06:34:17Z
11087532,lucsalmons,6744836,2,68380145,2019-03-21T16:43:00Z
11087533,bot-mode,451693,2,14927514,2013-02-05T22:37:13Z
11087540,bot-mode,451693,3,14417626,2012-12-26T20:40:27Z
11087544,grouper,369983,4,14488588,2013-01-01T16:22:19Z
11087547,AndrewSnow,371121,5,29554345,2015-03-18T01:31:37Z
11087553,DaveHansenTiger,7168,1,410394,2007-11-05T13:03:08Z
11087555,bot-mode,451693,2,14927514,2013-02-05T22:37:14Z
11087560,bot-mode,451693,2,14927514,2013-02-05T22:37:14Z
11087562,bot-mode,451693,3,14927514,2013-02-05T22:37:14Z
11087564,Rps333,596047,8,29924111,2015-04-02T09:59:54Z
11087565,bot-mode,451693,2,14927514,2013-02-05T22:37:14Z
11087568,bot-mode,451693,2,14927514,2013-02-05T22:37:14Z
11087570,bot-mode,451693,2,14927514,2013-02-05T22:37:14Z
11087571,bot-mode,451693,2,14927514,2013-02-05T22:37:14Z
11087573,bot-mode,451693,2,14927514,2013-02-05T22:37:15Z
11087574,bot-mode,451693,3,14927514,2013-02-05T22:37:15Z
11087576,bot-mode,451693,2,14927514,2013-02-05T22:37:15Z
11087579,bot-mode,451693,3,14927514,2013-02-05T22:37:15Z
11087582,bot-mode,451693,2,14927514,2013-02-05T22:37:16Z
11087586,grouper,369983,2,14282259,2012-12-15T15:52:58Z
11087588,DaveHansenTiger,7168,1,410394,2007-11-05T13:03:20Z
11087591,bot-mode,451693,2,14520685,2013-01-04T00:02:11Z
11087592,beweta,152074,3,43593562,2016-11-13T02:29:38Z
11087595,bot-mode,451693,3,14373240,2012-12-23T03:38:00Z
11087596,grouper,369983,3,21237947,2014-03-22T03:53:14Z
11087600,valerietheblonde,1943612,17,39626307,2016-05-28T15:24:22Z
11087603,beweta,152074,3,43593562,2016-11-13T02:29:38Z
11087605,bot-mode,451693,2,14927514,2013-02-05T22:37:16Z
11087607,AndrewSnow,371121,3,31158033,2015-05-15T01:37:26Z
11087609,AndrewSnow,371121,5,31158033,2015-05-15T01:37:26Z
11087611,Horza,40450,8,70836448,2019-06-01T14:13:42Z
11087621,bot-mode,451693,2,14927514,2013-02-05T22:37:17Z
11087623,bot-mode,451693,2,14927514,2013-02-05T22:37:17Z
11087625,grouper,369983,3,18308646,2013-10-12T05:18:52Z
11087627,bot-mode,451693,2,14927514,2013-02-05T22:37:18Z
11087630,DenisCarriere,472018,5,35024146,2015-11-02T00:15:50Z
11087632,DenisCarriere,472018,4,32711844,2015-07-18T05:08:14Z
11087633,bot-mode,451693,2,14927514,2013-02-05T22:37:18Z
11087634,bot-mode,451693,3,14927514,2013-02-05T22:37:18Z
11087641,grouper,369983,3,16558555,2013-06-15T04:10:53Z
11087643,bot-mode,451693,2,14374527,2012-12-23T07:33:33Z
11087644,bot-mode,451693,2,14927514,2013-02-05T22:37:19Z
11087646,bot-mode,451693,2,14927514,2013-02-05T22:37:19Z
11087647,bot-mode,451693,3,14927514,2013-02-05T22:37:19Z
11087649,grouper,369983,3,18611522,2013-10-30T04:11:46Z
11087651,NE2,207745,3,14847589,2013-01-30T13:22:58Z
11087653,bot-mode,451693,2,14927514,2013-02-05T22:37:19Z
11087657,bot-mode,451693,3,14927514,2013-02-05T22:37:19Z
11087660,grouper,369983,4,18308646,2013-10-12T05:18:53Z
11087662,Chris Lawrence,36121,2,8402310,2011-06-11T02:13:12Z
11087666,grouper,369983,3,14222243,2012-12-10T06:33:16Z
11087670,bot-mode,451693,3,14417626,2012-12-26T20:40:27Z
11087672,bot-mode,451693,2,14374527,2012-12-23T07:33:34Z
11087674,NE2,207745,3,10445971,2012-01-20T12:46:55Z
11087675,maxerickson,360392,4,25239663,2014-09-05T02:35:16Z
11087677,pete404,2716442,7,43975277,2016-11-27T01:24:29Z
11087681,vvvuppal,10086302,15,71669805,2019-06-27T11:44:27Z
11087685,bot-mode,451693,3,14374527,2012-12-23T07:33:34Z
11087686,bot-mode,451693,4,14374527,2012-12-23T07:33:34Z
11087687,bot-mode,451693,2,14374527,2012-12-23T07:33:34Z
11087689,bot-mode,451693,3,14927514,2013-02-05T22:37:20Z
11087690,ToeBee,262151,3,16758834,2013-06-29T22:49:43Z
11087693,ToeBee,262151,3,16758834,2013-06-29T22:49:44Z
11087694,bot-mode,451693,2,14373240,2012-12-23T03:38:01Z
11087697,DaveHansenTiger,7168,1,410394,2007-11-05T13:03:57Z
11087703,vpprahar,10145810,15,72543537,2019-07-23T07:50:21Z
11087704,bot-mode,451693,2,14927514,2013-02-05T22:37:22Z
11087711,DaveHansenTiger,7168,1,410394,2007-11-05T13:04:03Z
11087714,AndrewSnow,371121,3,34174882,2015-09-22T04:07:19Z
11087719,grouper,369983,2,14222243,2012-12-10T06:33:23Z
11087721,Zartbitter,40397,2,9803947,2011-11-12T12:25:19Z
11087724,bot-mode,451693,2,14927514,2013-02-05T22:37:23Z
11087725,Chris Lawrence,36121,2,8402310,2011-06-11T02:13:18Z
11087731,HokiePilot,155066,3,14867035,2013-02-01T05:10:17Z
11087736,grouper,369983,2,14289191,2012-12-16T07:13:41Z
11087738,DaveHansenTiger,7168,1,410394,2007-11-05T13:04:12Z
11087741,maxerickson,360392,4,49805096,2017-06-25T02:39:08Z
11087743,bot-mode,451693,2,14927514,2013-02-05T22:37:23Z
11087748,bot-mode,451693,2,14927514,2013-02-05T22:37:24Z
11087749,bot-mode,451693,2,14927514,2013-02-05T22:37:24Z
11087753,grouper,369983,4,20868137,2014-03-02T17:01:25Z
11087756,bot-mode,451693,2,14927514,2013-02-05T22:37:24Z
11087758,bot-mode,451693,3,14374527,2012-12-23T07:33:35Z
11087763,bot-mode,451693,3,14927514,2013-02-05T22:37:24Z
11087765,Chris Lawrence,36121,2,8402310,2011-06-11T02:13:26Z
11087766,bot-mode,451693,3,14417626,2012-12-26T20:40:27Z
11087769,bot-mode,451693,3,14417626,2012-12-26T20:40:28Z
11087771,grouper,369983,5,18379094,2013-10-16T03:53:28Z
11087777,bot-mode,451693,3,14417626,2012-12-26T20:40:28Z
11087787,bot-mode,451693,3,14417626,2012-12-26T20:40:29Z
11087789,bot-mode,451693,3,14417626,2012-12-26T20:40:29Z
11087790,bot-mode,451693,2,14927514,2013-02-05T22:37:25Z
11087792,bot-mode,451693,2,14417626,2012-12-26T20:40:29Z
11087793,mahahahaneapneap,28399,4,60331083,2018-07-01T21:56:32Z
11087795,pete404,2716442,3,48863662,2017-05-21T14:38:40Z
11087796,Spanholz,2209894,7,46043359,2017-02-13T10:52:01Z
11087797,bot-mode,451693,3,14927514,2013-02-05T22:37:26Z
11087798,bot-mode,451693,3,14927514,2013-02-05T22:37:26Z
11087801,bot-mode,451693,2,14927514,2013-02-05T22:37:26Z
11087802,bot-mode,451693,2,14927514,2013-02-05T22:37:26Z
11087804,bot-mode,451693,2,14927514,2013-02-05T22:37:26Z
11087805,bot-mode,451693,2,14927514,2013-02-05T22:37:26Z
11087807,bot-mode,451693,2,14927514,2013-02-05T22:37:27Z
11087810,bot-mode,451693,2,14927514,2013-02-05T22:37:27Z
11087812,bot-mode,451693,2,14927514,2013-02-05T22:37:28Z
11087813,bot-mode,451693,2,14927514,2013-02-05T22:37:28Z
11087817,bot-mode,451693,2,14927514,2013-02-05T22:37:32Z
11087818,bot-mode,451693,2,14927514,2013-02-05T22:37:32Z
11087819,DenisCarriere,472018,6,32687190,2015-07-17T00:28:56Z
11087822,grouper,369983,2,14240690,2012-12-11T17:31:49Z
11087825,bot-mode,451693,2,14927514,2013-02-05T22:37:33Z
11087828,bot-mode,451693,2,14927514,2013-02-05T22:37:34Z
11087831,bot-mode,451693,3,14927514,2013-02-05T22:37:34Z
11087832,DenisCarriere,472018,5,32711844,2015-07-18T05:08:03Z
11087833,bot-mode,451693,2,14927514,2013-02-05T22:37:34Z
11087834,DenisCarriere,472018,4,32711844,2015-07-18T05:08:02Z
11087837,DenisCarriere,472018,6,35024111,2015-11-02T00:11:30Z
11087839,bot-mode,451693,2,14927514,2013-02-05T22:37:35Z
11087841,bot-mode,451693,3,14417626,2012-12-26T20:40:30Z
11087845,Jack the Ripper,1946151,3,31360208,2015-05-22T04:16:05Z
11087846,bot-mode,451693,2,14417626,2012-12-26T20:40:30Z
11087849,bot-mode,451693,2,14417626,2012-12-26T20:40:30Z
11087852,grouper,369983,3,14148135,2012-12-04T04:42:44Z
11087854,jonesydesign,1802220,3,28764436,2015-02-11T01:47:16Z
11087856,bot-mode,451693,3,14927514,2013-02-05T22:37:36Z
11087859,bot-mode,451693,3,14927514,2013-02-05T22:37:36Z
11087861,bot-mode,451693,3,14927514,2013-02-05T22:37:36Z
11087864,bot-mode,451693,3,14927514,2013-02-05T22:37:36Z
11087866,bot-mode,451693,2,14927514,2013-02-05T22:37:37Z
11087867,bot-mode,451693,2,14927514,2013-02-05T22:37:37Z
11087871,bot-mode,451693,3,14417626,2012-12-26T20:40:30Z
11087877,Chris Lawrence,36121,2,10307671,2012-01-06T03:31:13Z
11087879,bot-mode,451693,3,14927514,2013-02-05T22:37:38Z
11087882,bot-mode,451693,3,14374527,2012-12-23T07:33:35Z
11087883,pkoby,999995,4,51268529,2017-08-20T03:36:35Z
11087885,bot-mode,451693,2,14927514,2013-02-05T22:37:38Z
11087887,bot-mode,451693,2,14417626,2012-12-26T20:40:30Z
11087889,bot-mode,451693,2,14417626,2012-12-26T20:40:31Z
11087892,bot-mode,451693,3,14417626,2012-12-26T20:40:31Z
11087893,bot-mode,451693,2,14417626,2012-12-26T20:40:31Z
11087897,bot-mode,451693,2,14417626,2012-12-26T20:40:31Z
11087900,bot-mode,451693,3,14417626,2012-12-26T20:40:32Z
11087904,bot-mode,451693,2,14927514,2013-02-05T22:37:39Z
11087908,bot-mode,451693,2,14494919,2013-01-02T04:29:11Z
11087910,bot-mode,451693,2,14417626,2012-12-26T20:40:32Z
11087912,AndrewSnow,371121,3,31243777,2015-05-18T02:53:55Z
11087915,maxolasersquad,55916,3,18284453,2013-10-10T17:05:16Z
11087917,grouper,369983,5,35070092,2015-11-04T02:29:08Z
11087918,asrdd,10145706,4,72270355,2019-07-15T15:16:11Z
11087922,grouper,369983,3,24433513,2014-07-29T23:00:42Z
11087924,JeopardyTempest,126806,3,46593879,2017-03-05T11:42:02Z
11087928,bot-mode,451693,2,14927514,2013-02-05T22:37:40Z
11087931,grouper,369983,2,14222243,2012-12-10T06:33:10Z
11087933,bot-mode,451693,3,14927514,2013-02-05T22:37:41Z
11087939,bot-mode,451693,3,14927514,2013-02-05T22:37:41Z
11087940,bot-mode,451693,3,14927514,2013-02-05T22:37:41Z
11087942,NE2,207745,3,15006898,2013-02-12T14:06:03Z
11087944,AndrewSnow,371121,2,31158033,2015-05-15T01:37:23Z
11087946,Chris Lawrence,36121,6,10339651,2012-01-09T08:26:35Z
11087947,bot-mode,451693,2,14374527,2012-12-23T07:33:36Z
11087949,bot-mode,451693,3,14374527,2012-12-23T07:33:36Z
11087951,bot-mode,451693,2,14374527,2012-12-23T07:33:36Z
11087953,grouper,369983,3,14495509,2013-01-02T06:59:15Z
11087955,AndrewSnow,371121,3,20784334,2014-02-26T05:41:38Z
11087959,grouper,369983,3,14119928,2012-12-02T03:21:59Z
11087961,bot-mode,451693,4,14373240,2012-12-23T03:38:01Z
11087962,bot-mode,451693,3,14927514,2013-02-05T22:37:41Z
11087965,bot-mode,451693,3,14927514,2013-02-05T22:37:41Z
11087974,bot-mode,451693,3,14373240,2012-12-23T03:38:02Z
11087975,bot-mode,451693,2,14927514,2013-02-05T22:37:42Z
11087977,AndrewSnow,371121,3,34174882,2015-09-22T04:07:04Z
11087979,grouper,369983,3,18300736,2013-10-11T16:28:17Z
11087981,Mark Gray,28852,3,14433365,2012-12-28T02:12:09Z
11087982,bot-mode,451693,3,14373240,2012-12-23T03:38:02Z
11087984,hofoen,52797,4,41004571,2016-07-25T07:22:09Z
